file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_100.wav,85.888,88.80,82.98,90.550,77.623,12.927,61.424,39.540,35.940,3.182,11.295015351375762,329.154,393.967,950.370,342.015,0.943,60.742,7.425,8.181,10.01,353.711,1084.972,1769.988,2276.998,2986.745,3468.202,622.898,28.094,-1.853,,
HFC_101.wav,92.906,81.37,86.47,99.837,81.370,18.467,50.640,54.819,49.336,2.617,18.84934399295392,306.529,434.560,1607.492,298.384,0.764,73.015,8.506,8.583,7.18,341.718,1072.428,1661.221,2139.616,2880.560,3312.151,594.086,29.457,-2.048,,
HFC_102.wav,86.719,85.93,82.36,90.536,76.868,13.669,42.946,39.482,16.276,1.119,14.542479501617336,346.375,403.361,1176.452,339.344,0.894,79.293,7.275,10.900,16.37,354.328,1021.632,1632.463,2150.564,2811.158,3282.969,585.728,29.877,-2.044,,
HFC_103.wav,89.108,76.27,79.46,106.607,76.272,30.334,26.805,83.116,65.765,3.108,21.16319506084064,316.238,389.138,955.437,344.822,1.448,83.186,8.632,9.637,13.68,352.462,1017.747,1566.019,2108.135,2763.858,3223.860,574.280,30.473,-1.739,,
HFC_104.wav,93.652,78.76,79.97,106.791,78.757,28.033,18.536,73.637,57.991,2.402,24.141318050573503,319.222,391.720,742.482,343.358,1.873,69.023,9.876,6.989,16.76,359.239,998.686,1564.392,2086.717,2715.126,3162.063,560.565,31.219,-1.232,,
HFC_105.wav,88.935,99.29,85.56,103.643,80.464,23.179,19.169,57.266,38.203,3.081,12.39863856380723,328.630,358.023,478.956,335.573,0.974,77.269,6.676,11.574,16.58,345.002,1085.876,1712.606,2177.476,2870.345,3365.956,604.191,28.964,-0.233,,
HFC_106.wav,88.706,80.02,75.59,98.820,75.594,23.226,43.327,78.846,74.815,2.898,25.816970509802772,301.846,412.489,1389.235,328.109,0.690,75.132,7.969,9.428,6.57,336.253,1059.202,1626.309,2213.309,2878.126,3352.860,603.322,29.006,-1.819,,
HFC_107.wav,92.510,85.28,79.96,97.667,79.958,17.709,46.228,48.209,41.349,3.838,10.774223918487548,329.303,491.774,1795.893,342.618,0.912,70.419,8.224,8.563,8.21,363.181,1112.865,1692.353,2131.716,2889.071,3387.683,604.900,28.930,-1.957,,
HFC_108.wav,91.254,101.72,80.85,105.598,77.063,28.535,38.924,76.491,37.690,2.223,16.954493790643802,307.874,391.909,1148.330,314.305,0.900,87.141,14.450,6.031,6.42,361.825,963.661,1655.541,2224.481,2946.615,3482.825,624.200,28.036,-1.460,,
HFC_109.wav,90.830,100.36,87.33,105.055,79.080,25.975,92.984,124.975,120.997,6.491,18.63995308115396,304.911,545.752,2720.659,301.974,1.078,50.367,13.446,3.746,3.92,347.177,1047.393,1655.880,2324.967,2998.915,3454.046,621.374,28.163,-2.719,,
HFC_11.wav,86.405,76.16,71.96,103.744,71.958,31.786,18.972,92.913,79.700,4.673,17.055577939256317,278.441,375.157,805.145,356.108,1.177,66.051,9.771,6.760,10.34,330.765,1007.128,1578.213,2081.787,2857.116,3397.157,613.278,28.535,-0.810,,
HFC_110.wav,85.249,94.29,80.68,101.758,75.860,25.898,9.400,63.174,54.218,4.622,11.73074317064458,329.425,392.892,1158.843,328.856,0.974,59.370,11.298,5.255,14.66,328.938,962.226,1612.421,2041.121,2769.633,3226.722,579.557,30.195,-1.887,,
HFC_111.wav,92.528,96.64,102.56,108.793,77.780,31.013,16.078,92.528,83.361,3.346,24.913402873721388,325.732,394.798,1038.126,345.369,1.195,69.750,7.529,9.265,11.50,366.192,1053.538,1582.102,2042.451,2691.337,3234.078,573.577,30.510,-1.359,,
HFC_112.wav,89.427,82.89,74.23,101.250,74.231,27.019,48.148,48.414,40.437,4.520,8.945533753297038,279.041,379.897,917.959,302.037,2.212,64.520,13.335,4.838,9.69,321.358,904.005,1583.352,2156.118,2792.451,3331.252,601.979,29.071,-1.462,,
HFC_113.wav,86.511,107.91,95.17,107.911,72.979,34.931,1.264,64.389,63.036,4.021,15.678562764623178,296.699,346.582,531.071,319.907,1.368,66.761,9.503,7.025,6.82,328.076,868.258,1599.362,2043.549,2764.363,3304.378,595.260,29.399,-0.117,,
HFC_114.wav,94.430,77.03,83.66,106.288,77.033,29.255,21.308,56.751,45.404,1.054,43.08788052389526,335.906,376.757,423.551,370.330,1.423,69.289,10.538,6.575,13.91,353.051,833.106,1437.116,1977.113,2695.844,3236.880,576.766,30.342,-0.498,,
HFC_115.wav,88.988,87.72,77.32,102.208,77.321,24.886,16.783,93.016,76.250,4.012,19.003558584923788,352.006,477.700,1156.155,362.543,1.122,63.208,8.916,7.089,9.94,374.828,974.658,1516.668,2046.742,2639.603,3158.364,556.707,31.435,-1.529,,
HFC_116.wav,95.362,85.68,97.67,102.999,83.683,19.316,67.489,109.347,82.449,4.663,17.68072787595496,341.525,570.435,1268.229,361.841,1.072,66.241,6.062,10.927,11.19,399.571,1008.199,1497.062,2073.289,2680.260,3157.509,551.588,31.727,-1.220,,
HFC_117.wav,92.474,85.02,87.56,101.517,79.076,22.441,12.755,93.589,75.318,3.275,23.00008678334315,350.294,482.263,1412.824,361.164,1.374,69.953,6.549,10.681,12.55,383.246,1055.207,1534.830,2052.811,2611.161,3197.229,562.797,31.095,-1.490,,
HFC_118.wav,84.363,83.98,89.72,93.159,71.578,21.581,81.006,52.801,41.314,1.583,26.095378908844303,268.017,284.996,335.864,277.107,1.263,74.952,6.333,11.835,18.43,300.804,1046.604,1686.606,2130.015,2889.609,3482.753,636.390,27.499,0.394,,
HFC_119.wav,81.262,86.02,79.97,107.241,70.527,36.714,15.452,79.870,73.794,2.735,26.980763191671176,240.717,447.315,1385.090,278.241,1.645,37.236,12.156,3.063,9.73,369.145,1115.901,1700.705,2138.658,2776.521,3418.975,609.966,28.690,-1.313,,
HFC_12.wav,89.115,78.97,85.06,100.485,70.659,29.826,60.045,120.161,102.957,4.571,22.523001704238478,275.227,352.786,579.077,278.745,1.313,50.349,8.381,6.008,15.87,333.846,920.336,1532.158,1987.721,2674.214,3218.303,576.891,30.335,-0.453,,
HFC_120.wav,84.203,105.17,100.04,107.640,71.341,36.299,8.069,98.223,87.873,3.255,26.996850652536814,282.096,399.657,803.756,288.314,2.151,66.503,7.905,8.413,11.26,361.477,1109.528,1665.396,2211.882,2774.880,3399.214,607.547,28.804,-0.770,,
HFC_121.wav,87.033,89.19,87.62,105.661,72.048,33.613,85.622,64.071,36.501,0.970,37.63776739276323,308.910,388.277,1185.930,316.427,3.093,56.599,10.183,5.558,10.77,341.914,1049.790,1663.041,2120.998,2826.834,3406.754,612.968,28.550,-1.789,,
HFC_122.wav,84.881,101.98,98.83,101.984,76.196,25.788,25.202,108.225,32.595,1.615,20.18589938661289,276.582,379.314,877.838,359.615,1.239,64.266,10.092,6.368,11.38,336.245,963.189,1564.929,2059.368,2777.706,3259.851,584.721,29.929,-1.050,,
HFC_123.wav,90.431,82.42,79.63,102.645,78.254,24.391,62.977,123.517,105.705,4.149,25.476239049733998,328.184,527.479,1168.305,368.814,1.085,61.811,7.837,7.887,8.81,398.311,918.881,1564.691,2126.498,2623.190,3142.847,548.907,31.882,-1.140,,
HFC_124.wav,91.505,81.09,79.33,105.901,79.294,26.607,16.717,109.922,91.540,2.756,33.21816020156987,324.338,465.917,1190.744,372.741,1.633,63.093,8.880,7.105,12.05,376.653,929.446,1575.927,2078.272,2665.741,3194.348,563.539,31.054,-1.298,,
HFC_125.wav,90.439,84.96,86.07,104.996,77.779,27.217,19.808,104.994,85.083,2.898,29.36042514114805,334.884,450.332,1104.678,344.338,1.380,59.373,6.520,9.106,13.39,359.814,954.515,1523.117,2012.551,2616.897,3135.075,555.052,31.529,-1.292,,
